energy_100g,sugars_100g,fat_100g,proteins_100g,salt_100g,fiber_100g,carbohydrates_100g,label
1049.0,59.0,0.0,0.6,0.08,0.9,60.0,Unhealthy
148.0,1.3,0.5,2.1,0.04,4.3,3.7,Healthy
138.0,1.5,1.1,0.6,0.62,0.9,4.7,Moderate
1936.3,22.0,17.0,8.7,0.05,6.8,65.0,Moderate
203.0,4.4,2.2,1.3,0.44,2.2,4.8,Moderate
86.0,3.4,0.5,1.2,0.0,1.0,3.4,Healthy
893.0,3.7,16.0,6.2,1.3,0.0,9.2,Moderate
1563.0,1.1,7.0,13.0,0.03,10.0,59.0,Healthy
201.4,0.5,2.9,4.8,0.1,0.5,0.5,Healthy
275.9,1.9,0.2,4.6,0.4,3.6,9.5,Healthy
323.4,6.2,1.2,2.4,0.4,3.0,12.6,Healthy
562.08,0.64,3.04,2.48,0.298,1.12,23.44,Moderate
389.9,10.8,3.6,4.3,0.0975,0.0,10.8,Moderate
1528.5,3.6,1.5,13.0,0.01,3.5,72.0,Healthy
1471.0,72.5,0.0,0.5,0.0,7.5,82.5,Unhealthy
188.0,9.1,0.2,0.9,0.01,1.5,9.1,Healthy
290.0,3.7,0.2,3.9,0.4,3.6,11.1,Healthy
1238.0,2.4,16.0,10.0,1.4,6.4,25.0,Healthy
1555.6,1.4,1.4,11.7,0.01,3.1,75.3,Healthy
766.0,0.5,7.1,2.8,0.98,2.4,26.0,Moderate
2121.0,28.5,30.8,18.0,0.06,10.9,34.1,Unhealthy
737.6,5.6,6.7,10.8,11.9,4.9,15.7,Unhealthy
2781.0,1.6,63.4,16.7,0.37,8.3,5.1,Moderate
1606.0,22.1,4.1,8.4,0.17,8.1,74.4,Moderate
92.1,0.7,0.5,1.2,1.5,2.4,2.0,Healthy
1654.0,0.0,29.0,33.0,1.5,0.0,0.0,Unhealthy
458.0,0.5,0.5,6.3,0.01,6.4,16.6,Healthy
296.0,0.0,8.0,0.0,1.75,0.0,0.0,Moderate
80.0,0.2,0.6,1.8,1.0,2.4,0.7,Healthy
736.88,0.88,3.36,6.4,0.024,4.32,27.6,Healthy
941.8,1.1,10.0,8.4,0.8,9.0,21.0,Healthy
541.0,6.4,10.0,1.0,0.01,1.6,11.0,Moderate
203.0,3.5,1.5,1.1,0.1,0.8,7.2,Moderate
1545.6,12.0,1.4,9.0,1.25,6.1,76.0,Moderate
3700.0,0.0,100.0,0.0,0.0,0.0,0.0,Healthy
1016.93548387097,2.58064516129032,2.58064516129032,9.19354838709677,0.887096774193548,2.41935483870968,43.8709677419355,Moderate
1522.0,5.5,34.0,3.6,1.3,2.0,11.0,Unhealthy
357.0,1.1,0.4,5.9,0.04,5.8,11.6,Healthy
888.0,0.3,14.8,5.8,0.95,5.0,11.9,Healthy
1223.0,3.5,1.2,9.8,1.09,3.4,58.0,Moderate
239.0,2.5,2.9,5.0,0.1,0.9,2.5,Healthy
1729.48717948718,20.5128205128205,3.84615384615385,7.69230769230769,2.46548717948718,7.69230769230769,82.0512820512821,Unhealthy
444.0,0.5,0.8,7.1,0.02,7.7,13.8,Healthy
250.0,7.2,0.5,5.0,0.19,0.0,8.6,Healthy
841.84,3.36,15.2,12.4,0.66,1.44,3.36,Healthy
460.0,11.1,4.3,6.0,0.1,0.0,11.7,Moderate
147.0,1.2,0.9,0.8,0.56,0.6,5.6,Healthy
1544.0,0.0,29.0,27.0,0.4925,0.0,0.0,Moderate
214.8,2.2,2.8,0.7,0.0975,0.3,5.7,Moderate
2155.0,0.5,29.0,6.2,0.835,5.2,55.0,Moderate
190.0,3.9,1.7,3.0,0.0775,0.0,4.4,Healthy
695.9,1.1,17.3,0.7,0.06,0.6,2.3,Unhealthy
2580.0,7.1,50.4,26.6,0.1,7.6,12.2,Healthy
1673.4,24.0,2.7,8.1,0.4,3.1,83.0,Moderate
1707.0,27.8,4.5,7.6,0.61,2.4,82.0,Unhealthy
1913.8,4.1,17.0,13.0,0.63,7.6,59.0,Healthy
1596.0,10.0,1.0,5.2,0.8,3.3,86.0,Moderate
561.0,1.4,9.0,8.0,0.67,2.6,4.2,Moderate
294.5,4.0,0.5,10.0,0.000575,0.5,6.0,Healthy
1460.95238095238,0.793650793650794,1.11111111111111,11.5873015873016,1.09126984126984,4.44444444444444,69.8412698412698,Moderate
149.0,0.7,1.7,3.0,0.09,0.5,1.8,Healthy
346.0,9.9,0.5,7.8,0.08,0.5,11.0,Healthy
196.6,3.2,0.8,1.1,0.6,0.9,8.3,Healthy
1457.0,5.6,2.1,15.0,0.01,11.0,61.0,Healthy
287.2,12.8,0.5,0.5,0.01,1.5,14.6,Healthy
1599.0,22.1,3.0,8.7,0.2,9.3,74.6,Healthy
977.0,5.2,15.9,14.6,2.8,0.0,7.6,Unhealthy
628.0,1.0,7.5,12.5,0.0,4.0,67.5,Healthy
178.0,10.1,0.0,0.0,0.0,0.0,10.1,Unhealthy
1509.0,14.0,2.2,11.0,0.66,17.0,65.0,Healthy
166.09,8.9,0.0,0.17,2.27272727272727e-05,0.0,9.6,Moderate
942.0,4.3,21.0,5.4,0.75,0.2,4.3,Unhealthy
393.6,4.2,0.5,4.9,0.4625,4.6,15.0,Healthy
404.190476190476,3.80952380952381,0.476190476190476,7.80952380952381,0.504761904761905,4.0,13.047619047619,Healthy
2643.0,8.5,53.0,22.8,0.55,6.0,14.5,Healthy
602.0,4.0,6.8,5.5,0.63,2.1,16.0,Moderate
581.0,1.1,6.9,5.8,0.57,0.8,13.0,Healthy
236.0,4.6,2.3,0.8,0.5,0.6,7.8,Healthy
1740.0,1.99,10.1,3.9,1.249,5.7,74.7,Unhealthy
524.0,11.7,6.4,2.4,0.1,0.4,13.5,Moderate
1589.0,11.0,2.5,9.0,0.75,8.5,75.0,Healthy
1905.0,16.0,17.2,12.7,0.32,6.0,59.1,Moderate
486.9,0.5,0.6,26.1,0.6875,0.5,1.0,Healthy
340.1,0.5,4.9,4.1,0.53,2.0,4.3,Moderate
3404.0,0.0,92.0,0.0,0.0,0.0,0.0,Moderate
81.0,0.5,0.6,1.8,0.58,2.0,0.7,Healthy
962.5,2.5,2.25,10.75,0.875,8.0,38.0,Healthy
1871.0,24.0,18.0,8.4,0.35,7.4,59.0,Unhealthy
1934.73,12.8,18.9,12.09,0.03,9.1,56.3,Healthy
236.364864864865,4.0,1.0,6.75675675675676,0.0875,1.0,4.5,Moderate
234.3,11.0,0.0,0.5,0.01,0.6,13.0,Unhealthy
2220.0,0.4,31.0,6.3,1.1,3.8,55.0,Unhealthy
2702.0,4.0,54.0,29.0,0.1,6.6,8.7,Healthy
381.0,12.0,2.8,3.9,0.14,0.0,12.0,Moderate
162.0,8.6,0.0,0.9,0.0,0.0,8.6,Moderate
1193.2,1.1,23.0,7.8,0.87,7.5,8.8,Healthy
2892.0,1.3,58.5,26.2,0.02,8.7,12.5,Unhealthy
3389.0,0.0,91.6,0.0,0.0,0.0,0.0,Healthy
1011.9,3.3,2.7,7.6,1.18,5.2,43.6,Moderate
118.5,0.9,0.5,0.7,0.55,0.6,4.9,Healthy
476.4,0.0,2.4,22.0,1.265,0.0,0.8,Moderate
442.1,9.2,4.0,7.3,0.2,0.0,10.0,Healthy
31.4,0.0,0.0,0.2,0.0,3.5,0.0,Healthy
1002.3,1.1,1.4,8.7,2.425,3.0,45.8,Unhealthy
1010.4,2.1,1.1,7.1,0.9,2.0,49.0,Moderate
303.0,8.6,2.0,3.6,0.21,0.9,9.0,Healthy
1556.0,1.1,6.9,12.0,0.01,10.4,59.6,Healthy
719.0,9.5,1.3,3.8,0.02,5.3,33.0,Healthy
1215.0,2.8,30.0,2.3,0.09,0.5,2.8,Unhealthy
2529.0,6.2,48.0,28.0,0.05,7.0,13.0,Healthy
650.0,35.0,0.0,0.0,0.0,3.0,35.0,Moderate
1701.0,24.9,7.6,7.3,0.05,7.2,72.8,Unhealthy
1591.9298245614,21.0526315789474,5.78947368421053,13.1578947368421,0.429824561403509,6.31578947368421,64.9122807017544,Moderate
2592.0,1.0,57.0,23.3,0.0,10.8,3.0,Healthy
291.0,5.0,4.0,1.0,0.7,3.0,6.0,Healthy
458.0,1.6,4.5,7.3,0.75,3.3,8.3,Healthy
1019.0,5.0,21.0,9.0,1.8,0.5,5.0,Unhealthy
769.9,1.6,8.3,13.0,2.27,0.9,13.8,Unhealthy
1155.17647058824,10.1176470588235,4.94117647058824,10.5882352941176,1.14117647058824,3.29411764705882,45.0588235294118,Unhealthy
393.0,0.5,2.3,11.0,1.3,6.2,4.1,Healthy
810.78,40.0,1.0,0.14,0.25,0.8,45.0,Unhealthy
1148.0,25.0,16.4,4.0,0.58,0.0,27.8,Unhealthy
340.2,9.33333333333333,0.0,8.0,0.0916666666666667,0.66,10.0,Healthy
730.0,1.6,10.0,14.0,0.76,2.0,6.0,Healthy
2046.2,18.0,26.0,14.2,0.375,7.6,46.0,Unhealthy
1567.0,0.5,42.0,0.5,1.0,0.5,0.5,Unhealthy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy
1057.1,2.7,1.2,9.6,0.36,2.7,48.7,Healthy
1753.0,4.5,14.5,23.7,0.43,18.8,39.0,Healthy
1457.0,5.6,2.1,15.0,0.01,11.0,61.0,Healthy
2194.0,0.7,32.0,6.6,1.1,4.5,51.0,Unhealthy
869.0,25.0,6.1,1.8,0.17,0.5,36.0,Unhealthy
150.0,4.5,0.5,4.3,0.1,0.0,4.5,Healthy
1557.0,1.0,7.7,11.0,0.0,9.0,59.0,Healthy
400.0,7.8,3.3,3.2,0.35,5.5,11.0,Healthy
2162.0,0.4,31.0,6.4,1.3,3.9,52.0,Unhealthy
1993.0,17.0,21.0,11.0,0.08,7.5,57.0,Moderate
1179.53846153846,19.5384615384615,3.53846153846154,7.84615384615384,0.376923076923077,2.92307692307692,52.4615384615385,Moderate
275.0,4.6,0.2,9.8,0.21,0.0,6.0,Healthy
234.0,12.0,0.3,0.4,0.0,1.5,12.0,Healthy
1575.7,1.3,1.7,9.6,1.18,7.2,76.0,Healthy
194.0,9.4,0.1,0.6,0.0,0.2,10.0,Moderate
263.0,5.1,2.4,1.9,0.58,2.7,7.1,Healthy
1873.2,14.0,16.0,9.6,0.28,8.0,62.0,Moderate
983.6,1.4,11.7,12.3,0.8175,5.3,17.6,Healthy
2460.0,10.0,46.0,26.0,0.835,14.0,12.0,Unhealthy
2722.35,6.25,50.0,25.0,0.86,9.38125,21.9,Moderate
2960.0,0.0,80.0,0.0,1.75,0.0,0.0,Unhealthy
1214.28571428571,4.08163265306122,6.12244897959184,8.16326530612245,2.09183673469388,2.04081632653061,48.9795918367347,Unhealthy
1726.66666666667,10.0,10.0,16.6666666666667,0.541666666666667,6.66666666666667,60.0,Healthy
122.0,0.0,2.5,0.833333333333333,0.0583333333333333,1.25208333333333,1.25,Healthy
297.274,9.33,0.0,7.33,0.08325,0.333,10.0,Healthy
1193.3,6.7,4.7,8.7,0.9,2.9,49.9,Moderate
423.6,1.0,0.8,5.6,1.25,4.2,15.6,Moderate
3404.0,0.0,92.0,0.0,0.0,0.0,0.0,Healthy
855.5,1.4,16.0,13.0,0.77,0.0,2.5,Moderate
281.0,3.0,3.0,5.2,0.13,0.0,4.8,Healthy
224.0,9.6,0.5,0.5,0.01,1.4,11.0,Healthy
228.0,12.0,0.0,0.5,0.0,1.0,12.0,Healthy
1915.2,13.0,19.0,8.6,0.83,10.0,58.0,Unhealthy
2535.0,4.6,53.0,21.0,0.05,9.9,8.8,Healthy
500.2,20.2,0.5,0.4,0.05,0.5,27.7,Moderate
172.0,8.4,0.0,0.5,0.0,0.0,8.8,Moderate
667.0,1.7,8.4,14.0,1.0,5.0,4.5,Healthy
263.3,10.5,0.8,3.0,0.12,0.1,10.7,Unhealthy
383.5,14.5,1.0,4.8,0.975,2.3,14.5,Moderate
1605.6,18.0,3.1,8.3,0.02,5.1,77.0,Moderate
1457.0,1.0,3.3,9.7,0.01,12.0,64.0,Healthy
2488.0,5.9,48.0,27.0,1.5,8.3,11.0,Moderate
646.0,3.6,9.3,13.0,1.0,0.6,4.5,Healthy
1150.0,4.2,15.0,4.3,1.6,2.3,28.0,Unhealthy
259.0,0.7,0.4,2.5,0.245,0.5,11.9,Healthy
1566.0,0.7,7.0,13.5,0.02,10.0,58.7,Healthy
1700.0,100.0,0.0,0.0,0.0,0.0,100.0,Unhealthy
1805.6,22.0,13.0,10.0,0.05,6.2,65.0,Unhealthy
1078.0,56.0,0.5,0.5,0.14,0.0,61.0,Unhealthy
175.6,8.7,0.0,0.9,0.0,0.7,9.1,Unhealthy
1562.0,19.4,4.7,9.8,0.03,11.2,66.6,Healthy
3700.0,0.0,100.0,0.0,0.0,0.0,0.0,Moderate
626.8,29.0,0.7,0.5,3.5,1.8,34.0,Unhealthy
1545.66666673333,1.0,5.66666667,11.33333333,0.0333333333333333,8.33333333333333,63.3333333333333,Healthy
1702.0,1.0,8.0,13.0,0.0175,10.0,65.0,Healthy
1177.0,0.0,24.0,17.0,2.4,0.0,0.0,Unhealthy
1489.0,3.0,1.0,14.0,0.0,3.0,70.0,Healthy
1616.0,7.7,5.0,13.0,1.2,8.5,67.2,Moderate
1137.0,5.5,4.0,9.0,0.0025,2.5,48.0,Healthy
366.02,14.54,1.55,3.57,0.11,0.1,14.54,Moderate
211.7,4.8,2.1,0.8,0.4925,0.6,6.8,Healthy
977.1,0.8,18.0,17.0,0.6875,0.0,1.3,Moderate
215.7,5.2,0.5,6.4,0.1375,0.5,5.2,Healthy
2382.14285714286,3.57142857142857,35.7142857142857,7.14285714285714,1.25,3.57142857142857,53.5714285714286,Unhealthy
258.0,2.1,4.4,3.0,0.1,0.2,2.5,Healthy
1366.0,18.0,22.8,8.5,0.25,1.7,21.3,Unhealthy
2110.0,0.5,27.5,6.2,0.94,2.0,57.1,Unhealthy
1954.0,17.0,17.0,8.6,0.01,7.3,63.0,Moderate
881.0,3.3,7.8,7.8,0.54,4.3,25.0,Healthy
85.0,2.4,0.0,1.2,0.0,1.1,2.8,Healthy
184.0,3.9,0.1,0.5,0.09,1.9,12.0,Healthy
216.4,2.8,2.0,1.2,0.12,0.8,6.8,Moderate
2119.0,1.6,40.0,21.0,0.09,31.0,2.0,Healthy
418.0,0.0,0.5,23.5,0.835,0.1,0.1,Healthy
357.3,0.5,0.5,6.0,0.01,4.1,12.0,Healthy
2533.0,6.2,50.4,23.4,0.03,10.0,11.2,Healthy
2072.0,32.0,31.0,11.0,0.09,4.8,41.0,Unhealthy
2154.2,3.3,29.0,6.0,1.4,3.4,56.0,Unhealthy
1102.0,2.1,11.0,14.0,1.6,1.9,26.0,Unhealthy
187.2,1.4,3.2,2.0,0.13,0.1,2.0,Healthy
1614.9,1.3,3.2,8.9,0.05375,4.1,77.2,Healthy
1581.0,15.0,11.0,19.0,0.34,15.0,43.0,Healthy
2394.0,5.1,44.0,21.0,1.5,4.2,21.0,Moderate
1018.0,2.5,4.5,8.5,0.9825,5.5,39.0,Healthy
2578.0,2.0,50.0,30.0,0.5,6.0,10.0,Healthy
303.6,12.0,0.5,0.3,0.03,1.0,16.0,Unhealthy
659.0,1.5,7.6,2.2,0.75,2.2,19.0,Moderate
234.0,12.0,0.5,0.5,0.01,1.7,12.0,Healthy
1166.0,6.2,4.2,10.0,1.0,4.9,47.0,Healthy
1604.0,11.5,8.7,11.5,0.1,8.8,59.8,Healthy
1546.0,3.0,2.0,12.0,0.02,3.4,73.0,Healthy
1223.0,0.6,23.8,6.7,0.8,4.0,10.9,Moderate
62.0,1.9,0.5,0.8,0.01,1.1,2.3,Healthy
1369.0,70.0,0.7,3.2,0.05,4.2,74.0,Unhealthy
393.02,15.6,0.5,1.06,0.0,2.7,19.7,Healthy
1767.1,17.9,11.2,10.4,0.05,7.8,65.5,Moderate
585.7,5.3,10.0,7.2,0.91,0.4,5.3,Moderate
76.4848484848485,4.39393939393939,0.0,0.0909090909090909,0.003030303030303,0.0303030303030303,4.39393939393939,Unhealthy
1474.0,3.5,2.8,13.0,0.0,5.5,65.0,Healthy
690.0,9.7,9.5,3.7,2.5,6.4,13.0,Unhealthy
2521.0,4.7,51.0,23.0,0.01,7.0,11.0,Moderate
2573.7,5.5,48.8,27.8,0.03,7.4,13.9,Healthy
2241.0,7.14285714285714,42.8571428571429,17.8571428571429,0.0,3.57142857142857,28.5714285714286,Healthy
2203.5,2.6,28.7,12.1,1.85,3.3,53.5,Unhealthy
1064.0,1.7,0.9,9.5,0.96,3.5,49.0,Moderate
919.9,3.6,7.8,10.2,0.89,2.2,25.9,Moderate
2578.8,5.9,49.0,26.0,0.02,8.6,15.0,Healthy
1115.0,5.0,0.8,11.0,0.73,3.5,51.2,Healthy
2578.8,5.9,49.0,26.0,0.02,8.6,15.0,Healthy
2561.8,5.5,50.5,26.4,0.885,9.1,10.1,Healthy
1608.4,22.0,2.2,10.0,0.67,6.0,77.0,Moderate
1819.0,16.3,12.5,9.9,0.03,7.4,66.4,Healthy
226.0,11.6,0.1,0.4,0.01,0.5,12.5,Unhealthy
205.2,3.5,0.2,7.4,0.0975,0.5,4.0,Healthy
580.2,8.6,8.4,5.0,0.1475,3.5,9.2,Moderate
2200.1,3.0,32.0,6.7,1.5725,4.4,51.0,Unhealthy
455.0,0.8,0.6,7.7,0.22,8.0,14.0,Healthy
1678.0,17.0,4.0,11.0,0.1,8.5,75.0,Healthy
2283.5,54.2,32.7,6.1,0.01,3.3,55.5,Unhealthy
465.8,2.5,5.0,4.66666666666667,0.67,1.1,11.3333333333333,Moderate
2094.0,18.1,26.5,1.9,0.01,3.8,61.8,Unhealthy
683.0,3.2,15.0,2.5,0.12,0.5,5.0,Unhealthy
1695.0,3.40000009536743,19.0,8.71,0.09,21.0,48.0,Healthy
360.0,0.8,1.8,5.4,0.65,1.8,11.0,Healthy
1781.08108108108,32.4324324324324,5.40540540540541,8.10810810810811,1.41891891891892,8.10810810810811,81.0810810810811,Unhealthy
1170.0,42.0,0.0,1.9,0.0,10.0,63.0,Moderate
2099.0,3.3,32.0,5.8,1.3,4.3,46.0,Unhealthy
3700.0,0.0,100.0,0.0,0.0,0.0,0.0,Healthy
180.14,0.84,3.04,0.91,0.0,0.0,3.07,Healthy
2989.0,1.8,68.0,17.0,0.03,5.4,8.3,Healthy
2050.0,26.0,23.0,6.6,0.1175,3.4,63.0,Unhealthy
334.857142857143,3.42857142857143,5.71428571428571,3.42857142857143,0.0928571428571429,0.0,4.0,Moderate
1113.0,0.6,22.0,16.0,2.1,0.0,1.6,Unhealthy
356.0,4.7,0.6,4.6,0.6,5.9,12.5,Healthy
1025.0,1.0,19.4,5.3,1.5,0.0,10.3,Moderate
299.0,4.3,2.8,6.7,0.11,0.0,4.8,Healthy
1748.4,0.0,28.0,24.0,0.0,33.8,2.0,Healthy
1086.59090909091,2.95454545454545,2.27272727272727,9.09090909090909,0.8,4.09090909090909,47.9545454545455,Healthy
189.9,10.0,0.2,0.5,0.0,0.5,10.0,Unhealthy
1628.5,26.0,3.2,9.1,0.49,5.8,77.0,Moderate
2228.0,1.0,43.0,22.0,0.15,26.0,3.0,Healthy
1000.0,3.4,3.4,11.0,1.2,7.3,37.0,Healthy
194.1,0.6,2.2,4.2,0.18,0.7,2.1,Healthy
711.0,6.1,5.1,6.3,0.7,2.0,24.0,Moderate
922.0,4.0,20.0,6.3,1.0,0.0,4.4,Unhealthy
978.5,2.3,8.0,29.0,2.75,3.5,9.5,Unhealthy
1620.0,19.9,4.4,9.1,0.2,7.7,73.0,Healthy
397.5,3.5,5.0,9.0,0.0875,0.0,3.5,Healthy
1303.33333333333,20.0,0.0,3.33333333333333,0.666666666666667,0.0,73.3333333333333,Unhealthy
730.0,3.33333333333333,16.6666666666667,3.33333333333333,0.125,0.0,3.33333333333333,Unhealthy
768.9,12.1,2.2,4.2,0.33,3.7,34.5,Moderate
182.0,2.2,0.5,2.1,0.4225,1.1,7.0,Healthy
883.1,1.8,16.1,5.9,0.002,3.2,9.5,Healthy
1926.92307692308,15.384615384615,11.538461538462,46.153846153846,1.73076923076923,7.6923076923077,38.461538461538,Moderate
1054.0,57.0,0.0,0.0,0.0,0.0,62.0,Unhealthy
292.6,12.5,0.5,0.5,2.5e-05,0.9,15.2,Healthy
75.0,0.4,0.4,1.7,0.24,2.0,0.9,Healthy
565.4,11.5,4.8,4.5,0.1275,1.3,17.7,Moderate
2255.0,59.0,31.0,4.4,0.14,0.0,60.0,Unhealthy
1531.0,3.7,2.0,12.0,0.0,3.6,72.0,Healthy
1024.0,59.0,0.1,0.5,0.0,1.1,59.0,Unhealthy
298.0,0.7,0.5,5.6,0.62,5.6,8.2,Healthy
250.0,3.4,3.3,3.6,0.11,0.0,3.9,Healthy
2121.0,0.5,30.0,6.1,1.1,4.3,53.0,Unhealthy
1019.3,0.5,15.4,20.0,1.27,2.0,5.5,Unhealthy
396.0,12.0,2.9,3.3,0.1,0.0,14.0,Moderate
1100.0,0.0,21.0,19.0,1.3,0.0,0.5,Unhealthy
1823.0,22.0,13.0,8.7,0.43,6.9,67.0,Unhealthy
367.0,0.5,0.5,6.6,0.45,7.0,11.0,Healthy
347.0,1.2,0.5,4.9,0.86,5.1,12.0,Healthy
799.0,0.5,2.8,5.7,1.1,2.6,34.0,Moderate
1630.0,3.8,5.4,13.0,0.01,8.2,67.0,Healthy
1140.0,2.7,18.0,11.0,0.91,1.0,18.0,Unhealthy
743.0,0.0,6.8,1.9,0.65,3.0,26.0,Moderate
187.0,2.0,0.0,2.8,0.03,3.3,6.0,Healthy
583.0,1.8,13.0,1.0,1.1,2.7,3.7,Moderate
319.0,3.7,3.6,7.2,0.1,0.0,3.7,Healthy
1806.0,20.0,14.0,8.9,0.48,6.1,64.0,Unhealthy
1556.0,10.9,1.2,6.5,0.0975,3.4,82.0,Moderate
2276.6,27.0,34.0,17.0,0.01,6.2,40.0,Unhealthy
1231.0,0.7,6.7,7.2,1.9,1.6,46.0,Unhealthy
1499.0,0.2,0.8,7.1,0.01,0.7,79.0,Healthy
1059.0,37.0,0.4,1.4,0.01,6.6,55.0,Moderate
2058.0,21.0,22.0,7.7,0.02,6.4,62.0,Unhealthy
1401.9,2.0,1.3,5.6,0.77,2.2,73.0,Moderate
811.7,7.5,15.0,3.5,2.2,6.8,8.4,Moderate
567.7,0.1,1.0,3.3,0.235,1.1,27.4,Healthy
1499.0,4.4,2.0,10.0,0.3,10.0,70.0,Healthy
1972.5,1.25,25.0,18.75,5.3125,8.75,38.75,Unhealthy
2759.0,5.6,56.0,21.0,0.0,4.3,19.0,Healthy
1317.66666666667,18.0,4.66666666666667,8.33333333333333,0.141666666666667,5.0,56.6666666666667,Moderate
1567.6,15.6,1.5,7.4,0.6,3.5,79.9,Moderate
184.0,3.2,1.5,0.8,0.0775,1.4,6.1,Moderate
236.9,3.3,0.2,9.8,0.0,0.0,3.7,Healthy
9.4,0.0,0.0,0.0,0.01,0.0,0.52,Moderate
476.4,0.5,5.6,5.3,0.8,2.2,9.5,Healthy
1044.0,4.1,6.6,4.5,0.97,9.9,38.0,Healthy
624.4,5.2,11.0,7.4,0.7,0.4,5.2,Moderate
1569.23076923077,23.0769230769231,0.0,7.69230769230769,0.0,0.0,84.6153846153846,Moderate
1562.0,1.0,8.7,12.0,0.1,7.9,57.6,Healthy
1428.0,31.0,19.0,4.8,0.26,0.5,37.0,Unhealthy
664.8,0.4,7.1,15.0,1.18,5.0,6.3,Healthy
2176.0,26.0,33.0,13.0,0.4,5.4,41.0,Unhealthy
85.0,0.3,0.4,2.2,0.58,2.2,0.9,Healthy
2072.8,5.2,27.0,6.8,2.96,2.9,55.0,Unhealthy
601.0,3.6,13.0,0.9,0.11,0.8,5.8,Unhealthy
772.7,2.4,8.1,3.6,0.84,2.6,23.0,Moderate
1527.8,1.5,7.6,16.0,0.02,19.4,48.2,Healthy
483.0,0.4,2.2,6.7,0.1,6.9,13.6,Healthy
643.8,3.9,11.0,9.7,0.5,0.7,3.9,Moderate
1647.3,4.6,6.5,20.2,0.0,11.8,57.0,Healthy
519.0,0.3,0.5,6.7,0.0123,7.1,19.4,Healthy
240.0,10.0,0.7,0.0,0.1,1.2,12.0,Moderate
3740.0,0.0,93.3333333333333,0.0,0.0,0.0,0.0,Healthy
2150.2,3.2,31.0,6.8,1.1,4.7,50.0,Unhealthy
1956.7,23.0,19.0,6.5,0.85,6.9,64.0,Unhealthy
127.0,2.9,1.4,1.1,0.4025,0.9,2.9,Healthy
403.5,3.6,3.4,11.9,0.3925,0.5,4.2,Healthy
264.7,3.0,0.4,11.3,0.3825,0.0,3.4,Healthy
146.0,6.8,0.5,0.5,0.01,0.5,7.1,Healthy
1081.0,2.0,5.7,10.0,1.4,2.5,40.0,Unhealthy
2387.0,1.4,46.2,22.9,0.03,8.7,12.8,Healthy
364.0,4.1,3.8,9.0,0.13,0.1,4.1,Healthy
564.0,3.6,5.6,5.5,0.55,3.8,13.7,Moderate
1725.0,0.0,34.9,25.4,1.8,0.0,0.0,Unhealthy
1723.61111111111,1.38888888888889,8.33333333333333,6.94444444444444,2.74305555555556,2.77777777777778,75.0,Unhealthy
673.052631578947,0.789473684210526,1.0,5.94736842105263,0.321052631578947,2.0,30.5263157894737,Healthy
983.0,5.4,2.0,9.6,2.75,5.2,42.0,Unhealthy
546.3,0.2,1.4,2.9,0.01,0.4,26.0,Healthy
2549.0,6.7,49.0,28.0,0.03,7.0,12.0,Healthy
201.0,5.3,0.5,6.8,0.09,0.5,5.3,Healthy
2166.4,4.4,30.4,7.2,0.9,4.4,52.0,Moderate
494.6,0.7,0.1,1.8,0.8,7.6,23.5,Healthy
1364.5,2.2,12.7,13.4,0.9,6.0,36.4,Healthy
2250.0,0.5,35.0,6.2,1.1,3.9,54.0,Unhealthy
256.0,13.0,0.5,0.5,0.0,1.0,13.0,Moderate
1217.3,2.5,10.6,12.2,0.79,9.0,32.1,Healthy
535.0,2.7,6.3,13.3,0.75,0.6,4.8,Healthy
1896.4,17.4,14.8,10.0,0.04,7.1,66.0,Unhealthy
1588.0,1.2,1.2,7.3,0.01,1.1,83.0,Healthy
976.0,1.5,24.0,2.5,0.05,0.0,2.0,Moderate
1845.7,4.5,18.0,23.9,0.52,7.0,42.2,Healthy
1054.0,3.0,25.0,4.5,0.8,0.0,3.0,Unhealthy
982.0,55.0,0.5,0.5,0.02,2.3,56.0,Unhealthy
2642.0,2.7,55.0,24.0,0.0,11.0,7.7,Healthy
953.6,0.7,19.0,5.5,1.0,5.4,6.7,Healthy
755.9,0.5,3.0,36.0,1.97,0.5,1.7,Moderate
584.875,0.0,0.875,32.5,0.0,0.0,0.0,Healthy
1723.1,0.0,34.9,25.4,4.5,0.0,0.0,Unhealthy
2223.0,0.0,33.0,6.5,0.8,4.6,50.3,Moderate
267.0,15.5,0.0,0.0,0.02286,0.0,15.9,Unhealthy
273.0,12.0,0.5,0.5,0.025,2.2,13.0,Healthy
2220.0,0.0,60.0,0.5,0.5,0.0,0.0,Unhealthy
243.6,2.8,3.0,3.2,0.1075,0.0,4.6,Healthy
1513.0,1.1,7.0,14.0,0.01,12.0,54.0,Healthy
2152.0,3.5,27.8,7.2,1.2,6.4,54.6,Moderate
1790.0,0.0,30.0,40.0,4.0,0.0,0.0,Unhealthy
488.5,0.1,4.0,17.0,1.1,0.7,2.7,Healthy
2157.0,36.0,32.0,16.0,0.0,9.0,37.0,Unhealthy
175.3,5.0,1.2,0.5,0.08,0.0,7.2,Moderate
874.0,1.4,11.0,12.0,0.83,3.5,17.0,Healthy
1717.0,5.0,10.0,10.0,1.0,6.3,66.0,Moderate
1531.0,3.7,2.0,12.0,0.0,3.6,72.0,Healthy
442.0,13.0,0.4,4.9,0.06,3.7,19.0,Healthy
176.65,8.7,0.05,1.0,0.005,0.6,9.0,Unhealthy
